Sales ID,Count,Open Date,Days to Make Sale,Car ID,Dealer ID,Temperature (F),Temperature Category,Weather Condition,Humidity (%),Wind Speed (mph),Wind Gust (mph),Wind Direction,Visibility (mi),Wind Chill (F),Precipitation (in),Fog (Y/N),Rain (Y/N),Snow (Y/N),Month,Month Order,Year
588336,1,27-Sep-2022,11,87110,1224,66.9,61-70,Clear,61,3.5,,Variable,7,,0,N,N,N,Sep,9,2022
588337,1,27-Sep-2022,1,87110,1224,63,61-70,Scattered Clouds,75,13.8,,ESE,10,,0,N,N,N,Sep,9,2022
588338,1,27-Sep-2022,1,87110,1402,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588339,1,27-Sep-2022,1,87110,1402,63,61-70,Scattered Clouds,78,12.7,,ESE,10,,0,N,N,N,Sep,9,2022
588340,1,27-Sep-2022,1,87110,1336,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588341,1,27-Sep-2022,1,87110,1401,63,61-70,Scattered Clouds,78,12.7,,ESE,10,,0,N,N,N,Sep,9,2022
588342,1,27-Sep-2022,1,87110,1222,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588343,1,27-Sep-2022,1,87110,1336,64,61-70,Scattered Clouds,78,9.2,,SE,10,,0,N,N,N,Sep,9,2022
588344,1,27-Sep-2022,1,87110,1336,64,61-70,Scattered Clouds,78,9.2,,SE,10,,0,N,N,N,Sep,9,2022
588345,1,27-Sep-2022,9,87110,1224,63,61-70,Partly Cloudy,81,9.2,,South,10,,0,N,N,N,Sep,9,2022
588346,1,27-Sep-2022,1,87110,1336,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588347,1,27-Sep-2022,4,99110,1288,60.1,61-70,Clear,80,13.8,,South,7,,0,N,N,N,Sep,9,2022
588348,1,27-Sep-2022,3,87110,1402,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588349,1,27-Sep-2022,12,99110,1336,61,61-70,Clear,83,6.9,,SSW,10,,0,N,N,N,Sep,9,2022
588350,1,27-Sep-2022,1,99110,1224,61,61-70,Clear,83,6.9,,SSW,10,,0,N,N,N,Sep,9,2022
588351,1,27-Sep-2022,1,87110,1224,61,61-70,Clear,83,6.9,,SSW,10,,0,N,N,N,Sep,9,2022
588352,1,27-Sep-2022,18,99110,1215,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588353,1,27-Sep-2022,1,99110,1215,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588354,1,27-Sep-2022,1,99110,1215,61,61-70,Clear,83,6.9,,SSW,10,,0,N,N,N,Sep,9,2022
588355,1,27-Sep-2022,1,99110,1222,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588356,1,28-Sep-2022,7,132120,1215,57.9,51-60,Partly Cloudy,90,5.8,,SSW,10,,0,N,N,N,Sep,9,2022
588357,1,28-Sep-2022,1,99110,1402,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588358,1,28-Sep-2022,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588359,1,28-Sep-2022,1,87110,1336,57.9,51-60,Overcast,87,0,,North,10,,0,N,N,N,Sep,9,2022
588360,1,28-Sep-2022,1,99110,1215,57.9,51-60,Overcast,87,0,,North,10,,0,N,N,N,Sep,9,2022
588361,1,28-Sep-2022,8,99110,1301,57,51-60,Partly Cloudy,89,3.5,,SSW,10,,0,N,N,N,Sep,9,2022
588362,1,28-Sep-2022,1,99110,1222,57,51-60,Partly Cloudy,89,3.5,,SSW,10,,0,N,N,N,Sep,9,2022
588363,1,28-Sep-2022,1,147160,1217,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588364,1,28-Sep-2022,1,147160,1217,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588365,1,28-Sep-2022,1,147160,1217,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588366,1,28-Sep-2022,1,147160,1212,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588367,1,28-Sep-2022,1,99110,1212,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588368,1,28-Sep-2022,1,99110,1212,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588369,1,28-Sep-2022,1,99110,1288,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588370,1,28-Sep-2022,23,99110,1301,60.1,61-70,Clear,90,8.1,,South,7,,0,N,N,N,Sep,9,2022
588371,1,28-Sep-2022,3,147160,1217,60.1,61-70,Clear,90,8.1,,South,7,,0,N,N,N,Sep,9,2022
588372,1,28-Sep-2022,1,99110,1215,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588373,1,28-Sep-2022,1,87110,1402,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588374,1,28-Sep-2022,21,132120,1402,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588375,1,28-Sep-2022,1,87110,1336,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588376,1,28-Sep-2022,1,132120,1401,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588377,1,28-Sep-2022,1,99110,1224,60.1,61-70,Partly Cloudy,83,4.6,,SSW,10,,0,N,N,N,Sep,9,2022
588378,1,28-Sep-2022,3,99110,1288,64,61-70,Clear,84,5.8,,Variable,7,,0,N,N,N,Sep,9,2022
588379,1,28-Sep-2022,21,99110,1301,64,61-70,Clear,84,5.8,,Variable,7,,0,N,N,N,Sep,9,2022
588380,1,28-Sep-2022,8,99110,1212,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588381,1,28-Sep-2022,1,147160,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588382,1,28-Sep-2022,1,132120,1224,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588383,1,28-Sep-2022,7,99110,1402,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588384,1,28-Sep-2022,7,99110,1288,64,61-70,Clear,84,5.8,,Variable,7,,0,N,N,N,Sep,9,2022
588385,1,28-Sep-2022,1,132120,1222,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588386,1,28-Sep-2022,1,87110,1212,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588387,1,28-Sep-2022,7,99110,1217,64,61-70,Clear,84,5.8,,Variable,7,,0,N,N,N,Sep,9,2022
588388,1,28-Sep-2022,29,132120,1222,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588389,1,28-Sep-2022,8,87110,1212,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588390,1,28-Sep-2022,1,147160,1217,64,61-70,Clear,84,5.8,,Variable,7,,0,N,N,N,Sep,9,2022
588391,1,28-Sep-2022,8,147160,1301,64.9,61-70,Scattered Clouds,78,4.6,,Variable,10,,0,N,N,N,Sep,9,2022
588392,1,28-Sep-2022,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588393,1,28-Sep-2022,1,99110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588394,1,28-Sep-2022,7,99110,1402,68,61-70,Overcast,73,3.5,,SW,10,,0,N,N,N,Sep,9,2022
588395,1,28-Sep-2022,1,99110,1217,64.9,61-70,Clear,81,5.8,,South,7,,0,N,N,N,Sep,9,2022
588396,1,28-Sep-2022,1,99110,1402,68,61-70,Overcast,73,3.5,,SW,10,,0,N,N,N,Sep,9,2022
588397,1,28-Sep-2022,21,132120,1402,68,61-70,Overcast,73,3.5,,SW,10,,0,N,N,N,Sep,9,2022
588398,1,28-Sep-2022,1,147160,1402,68,61-70,Overcast,73,3.5,,SW,10,,0,N,N,N,Sep,9,2022
588399,1,28-Sep-2022,11,147160,1215,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588400,1,28-Sep-2022,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588401,1,28-Sep-2022,1,132120,1301,68,61-70,Overcast,73,3.5,,SW,10,,0,N,N,N,Sep,9,2022
588402,1,28-Sep-2022,1,99110,1288,64.9,61-70,Clear,81,5.8,,South,7,,0,N,N,N,Sep,9,2022
588403,1,28-Sep-2022,1,99110,1402,68,61-70,Overcast,73,3.5,,SW,10,,0,N,N,N,Sep,9,2022
588404,1,28-Sep-2022,1,99110,1224,64.9,61-70,Clear,81,5.8,,South,7,,0,N,N,N,Sep,9,2022
588405,1,28-Sep-2022,25,147160,1402,68,61-70,Overcast,73,3.5,,SW,10,,0,N,N,N,Sep,9,2022
588406,1,28-Sep-2022,1,99110,1288,64.9,61-70,Clear,81,5.8,,South,7,,0,N,N,N,Sep,9,2022
588407,1,28-Sep-2022,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588408,1,28-Sep-2022,1,99110,1301,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588409,1,28-Sep-2022,1,147160,1402,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588410,1,28-Sep-2022,1,132120,1401,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588411,1,28-Sep-2022,1,99110,1224,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588412,1,28-Sep-2022,9,87110,1217,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588413,1,28-Sep-2022,1,99110,1336,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588414,1,28-Sep-2022,1,147160,1217,70,61-70,Clear,71,4.6,,Variable,7,,0,N,N,N,Sep,9,2022
588415,1,28-Sep-2022,1,132120,1401,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588416,1,28-Sep-2022,3,87110,1288,70,61-70,Clear,71,4.6,,Variable,7,,0,N,N,N,Sep,9,2022
588417,1,28-Sep-2022,11,87110,1215,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588418,1,28-Sep-2022,7,99110,1402,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588419,1,28-Sep-2022,1,87110,1222,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588420,1,28-Sep-2022,1,132120,1402,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588421,1,28-Sep-2022,21,99110,1301,70,61-70,Clear,71,4.6,,Variable,7,,0,N,N,N,Sep,9,2022
588422,1,28-Sep-2022,1,99110,1402,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588423,1,28-Sep-2022,4,99110,1215,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588424,1,28-Sep-2022,1,87110,1402,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588425,1,28-Sep-2022,1,87110,1401,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588426,1,28-Sep-2022,1,99110,1402,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588427,1,28-Sep-2022,2,99110,1224,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588428,1,28-Sep-2022,1,99110,1402,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588429,1,28-Sep-2022,1,99110,1401,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588430,1,28-Sep-2022,4,99110,1217,70,61-70,Clear,71,4.6,,Variable,7,,0,N,N,N,Sep,9,2022
588431,1,28-Sep-2022,1,99110,1301,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588432,1,28-Sep-2022,2,132120,1224,70,61-70,Clear,71,4.6,,Variable,7,,0,N,N,N,Sep,9,2022
588433,1,28-Sep-2022,9,87110,1288,70,61-70,Clear,71,4.6,,Variable,7,,0,N,N,N,Sep,9,2022
588434,1,28-Sep-2022,11,132120,1288,70,61-70,Clear,71,4.6,,Variable,7,,0,N,N,N,Sep,9,2022
588435,1,28-Sep-2022,1,99110,1301,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588436,1,28-Sep-2022,1,99110,1301,71.1,71-80,Overcast,68,4.6,,SSE,10,,0,N,N,N,Sep,9,2022
588437,1,28-Sep-2022,1,87110,1402,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588438,1,28-Sep-2022,1,147160,1212,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588439,1,28-Sep-2022,1,132120,1288,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588440,1,28-Sep-2022,1,99110,1212,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588441,1,28-Sep-2022,2,99110,1212,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588442,1,28-Sep-2022,21,132120,1224,75,71-80,Clear,57,10.4,,SSW,7,,0,N,N,N,Sep,9,2022
588443,1,28-Sep-2022,1,132120,1222,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588444,1,28-Sep-2022,1,132120,1288,75,71-80,Clear,57,10.4,,SSW,7,,0,N,N,N,Sep,9,2022
588445,1,28-Sep-2022,18,132120,1224,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588446,1,28-Sep-2022,7,99110,1212,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588447,1,28-Sep-2022,2,99110,1224,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588448,1,28-Sep-2022,1,147160,1301,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588449,1,28-Sep-2022,1,99110,1224,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588450,1,28-Sep-2022,4,99110,1224,72,71-80,Scattered Clouds,68,6.9,,SE,10,,0,N,N,N,Sep,9,2022
588451,1,28-Sep-2022,21,99110,1224,78.1,71-80,Clear,52,13.8,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588452,1,28-Sep-2022,1,132120,1224,78.1,71-80,Clear,52,13.8,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588453,1,28-Sep-2022,1,132120,1222,73,71-80,Scattered Clouds,68,5.8,,East,10,,0,N,N,N,Sep,9,2022
588454,1,28-Sep-2022,1,99110,1402,73,71-80,Scattered Clouds,68,5.8,,East,10,,0,N,N,N,Sep,9,2022
588455,1,28-Sep-2022,1,147160,1224,73,71-80,Scattered Clouds,68,5.8,,East,10,,0,N,N,N,Sep,9,2022
588456,1,28-Sep-2022,17,132120,1224,73,71-80,Scattered Clouds,68,5.8,,East,10,,0,N,N,N,Sep,9,2022
588457,1,28-Sep-2022,1,99110,1288,78.1,71-80,Clear,52,13.8,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588458,1,28-Sep-2022,2,99110,1215,73,71-80,Scattered Clouds,68,5.8,,East,10,,0,N,N,N,Sep,9,2022
588459,1,28-Sep-2022,4,99110,1288,78.1,71-80,Clear,52,13.8,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588460,1,28-Sep-2022,4,99110,1288,78.1,71-80,Clear,52,13.8,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588461,1,28-Sep-2022,1,99110,1402,73,71-80,Scattered Clouds,68,5.8,,East,10,,0,N,N,N,Sep,9,2022
588462,1,28-Sep-2022,21,132120,1402,73,71-80,Scattered Clouds,68,5.8,,East,10,,0,N,N,N,Sep,9,2022
588463,1,28-Sep-2022,8,99110,1288,78.1,71-80,Clear,52,13.8,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588464,1,28-Sep-2022,28,132120,1301,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588465,1,28-Sep-2022,8,99110,1288,77,71-80,Clear,52,13.8,,SSW,7,,0,N,N,N,Sep,9,2022
588466,1,28-Sep-2022,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588467,1,28-Sep-2022,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588468,1,28-Sep-2022,23,87110,1288,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588469,1,28-Sep-2022,3,132120,1224,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588470,1,28-Sep-2022,1,147160,1402,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588471,1,28-Sep-2022,8,99110,1336,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588472,1,28-Sep-2022,1,132120,1402,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588473,1,28-Sep-2022,1,147160,1224,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588474,1,28-Sep-2022,4,99110,1222,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588475,1,28-Sep-2022,1,132120,1215,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588476,1,28-Sep-2022,1,99110,1402,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588477,1,28-Sep-2022,1,132120,1401,73,71-80,Scattered Clouds,68,9.2,,East,10,,0,N,N,N,Sep,9,2022
588478,1,28-Sep-2022,15,87110,1215,77,71-80,Clear,52,13.8,,SSW,7,,0,N,N,N,Sep,9,2022
588479,1,28-Sep-2022,8,87110,1215,77,71-80,Clear,52,13.8,,SSW,7,,0,N,N,N,Sep,9,2022
588480,1,28-Sep-2022,1,147160,1288,77,71-80,Clear,52,13.8,,SSW,7,,0,N,N,N,Sep,9,2022
588481,1,28-Sep-2022,4,99110,1224,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588482,1,28-Sep-2022,1,99110,1301,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588483,1,28-Sep-2022,1,132120,1401,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588484,1,28-Sep-2022,8,87110,1301,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588485,1,28-Sep-2022,28,87110,1336,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588486,1,28-Sep-2022,9,87110,1301,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588487,1,28-Sep-2022,1,99110,1288,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588488,1,28-Sep-2022,1,99110,1288,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588489,1,28-Sep-2022,1,99110,1288,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588490,1,28-Sep-2022,1,99110,1288,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588491,1,28-Sep-2022,1,99110,1288,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588492,1,28-Sep-2022,1,99110,1288,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588493,1,28-Sep-2022,1,132120,1224,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588494,1,28-Sep-2022,1,87110,1336,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588495,1,28-Sep-2022,1,147160,1215,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588496,1,28-Sep-2022,1,99110,1288,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588497,1,28-Sep-2022,8,99110,1224,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588498,1,28-Sep-2022,1,99110,1288,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588499,1,28-Sep-2022,4,147160,1212,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588500,1,28-Sep-2022,9,99110,1301,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588501,1,28-Sep-2022,1,132120,1224,77,71-80,Clear,54,9.2,,SSW,7,,0,N,N,N,Sep,9,2022
588502,1,28-Sep-2022,1,99110,1222,73,71-80,Scattered Clouds,73,6.9,,East,10,,0,N,N,N,Sep,9,2022
588503,1,28-Sep-2022,11,132120,1215,77,71-80,Overcast,58,8.1,,South,10,,0,N,N,N,Sep,9,2022
588504,1,28-Sep-2022,1,132120,1401,77,71-80,Overcast,58,8.1,,South,10,,0,N,N,N,Sep,9,2022
588505,1,28-Sep-2022,3,132120,1402,77,71-80,Overcast,58,8.1,,South,10,,0,N,N,N,Sep,9,2022
588506,1,28-Sep-2022,1,132120,1301,77,71-80,Clear,58,10.4,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588507,1,28-Sep-2022,28,87110,1288,77,71-80,Clear,58,10.4,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588508,1,28-Sep-2022,1,99110,1222,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588509,1,28-Sep-2022,15,132120,1402,77,71-80,Overcast,58,8.1,,South,10,,0,N,N,N,Sep,9,2022
588510,1,28-Sep-2022,4,87110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588511,1,28-Sep-2022,4,99110,1224,77,71-80,Clear,58,10.4,21.9,SSW,7,,0,N,N,N,Sep,9,2022
588512,1,28-Sep-2022,29,87110,1215,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588513,1,28-Sep-2022,8,99110,1224,75,71-80,Clear,62,13.8,23,South,7,,0,N,N,N,Sep,9,2022
588514,1,28-Sep-2022,1,99110,1402,77,71-80,Overcast,60,12.7,,South,10,,0,N,N,N,Sep,9,2022
588515,1,28-Sep-2022,3,99110,1288,75,71-80,Clear,62,13.8,23,South,7,,0,N,N,N,Sep,9,2022
588516,1,28-Sep-2022,1,99110,1401,77,71-80,Overcast,60,12.7,,South,10,,0,N,N,N,Sep,9,2022
588517,1,28-Sep-2022,1,99110,1401,77,71-80,Overcast,60,12.7,,South,10,,0,N,N,N,Sep,9,2022
588518,1,28-Sep-2022,3,99110,1222,77,71-80,Overcast,60,12.7,,South,10,,0,N,N,N,Sep,9,2022
588519,1,28-Sep-2022,1,99110,1288,75,71-80,Clear,62,13.8,23,South,7,,0,N,N,N,Sep,9,2022
588520,1,28-Sep-2022,2,99110,1224,77,71-80,Overcast,60,12.7,,South,10,,0,N,N,N,Sep,9,2022
588521,1,28-Sep-2022,1,132120,1402,80.6,81-90,Overcast,53,15,,SSW,10,,0,N,N,N,Sep,9,2022
588522,1,28-Sep-2022,22,147160,1224,80.6,81-90,Overcast,53,15,,SSW,10,,0,N,N,N,Sep,9,2022
588523,1,28-Sep-2022,1,99110,1301,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588524,1,28-Sep-2022,1,99110,1212,80.6,81-90,Overcast,53,15,,SSW,10,,0,N,N,N,Sep,9,2022
588525,1,28-Sep-2022,1,87110,1212,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588526,1,28-Sep-2022,1,99110,1217,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588527,1,28-Sep-2022,1,26151,1402,80.6,81-90,Overcast,53,15,,SSW,10,,0,N,N,N,Sep,9,2022
588528,1,28-Sep-2022,4,147160,1402,80.6,81-90,Overcast,53,15,,SSW,10,,0,N,N,N,Sep,9,2022
588529,1,28-Sep-2022,3,99110,1301,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588530,1,28-Sep-2022,1,87110,1222,80.6,81-90,Overcast,53,15,,SSW,10,,0,N,N,N,Sep,9,2022
588531,1,28-Sep-2022,2,99110,1336,73,71-80,Overcast,73,11.5,,South,10,,0,N,N,N,Sep,9,2022
588532,1,28-Sep-2022,1,99110,1401,73,71-80,Overcast,73,11.5,,South,10,,0,N,N,N,Sep,9,2022
588533,1,28-Sep-2022,1,99110,1301,70,61-70,Clear,78,12.7,20.7,South,7,,0,N,N,N,Sep,9,2022
588534,1,28-Sep-2022,1,147160,1217,70,61-70,Clear,78,12.7,20.7,South,7,,0,N,N,N,Sep,9,2022
588535,1,28-Sep-2022,1,99110,1402,73,71-80,Overcast,73,11.5,,South,10,,0,N,N,N,Sep,9,2022
588536,1,28-Sep-2022,1,87110,1401,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588537,1,28-Sep-2022,1,99110,1224,73,71-80,Overcast,73,11.5,,South,10,,0,N,N,N,Sep,9,2022
588538,1,28-Sep-2022,1,99110,1336,72,71-80,Overcast,76,10.4,,South,10,,0,N,N,N,Sep,9,2022
588539,1,28-Sep-2022,3,132120,1402,72,71-80,Overcast,76,10.4,,South,10,,0,N,N,N,Sep,9,2022
588540,1,28-Sep-2022,1,87110,1288,69.1,61-70,Clear,84,10.4,19.6,South,7,,0,N,N,N,Sep,9,2022
588541,1,28-Sep-2022,3,87110,1336,72,71-80,Overcast,76,10.4,,South,10,,0,N,N,N,Sep,9,2022
588542,1,28-Sep-2022,7,99110,1288,69.1,61-70,Clear,84,10.4,19.6,South,7,,0,N,N,N,Sep,9,2022
588543,1,28-Sep-2022,3,99110,1401,72,71-80,Overcast,76,10.4,,South,10,,0,N,N,N,Sep,9,2022
588544,1,28-Sep-2022,1,87110,1402,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588545,1,28-Sep-2022,4,99110,1212,70,61-70,Overcast,84,8.1,,South,10,,0,N,N,N,Sep,9,2022
588546,1,28-Sep-2022,4,147160,1288,70,61-70,Overcast,84,8.1,,South,10,,0,N,N,N,Sep,9,2022
588547,1,28-Sep-2022,1,99110,1215,70,61-70,Overcast,84,8.1,,South,10,,0,N,N,N,Sep,9,2022
588548,1,28-Sep-2022,1,87110,1336,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588549,1,28-Sep-2022,1,26151,1301,70,61-70,Overcast,87,10.4,,SSW,10,,0,N,N,N,Sep,9,2022
588550,1,28-Sep-2022,1,99110,1402,70,61-70,Overcast,87,10.4,,SSW,10,,0,N,N,N,Sep,9,2022
588551,1,28-Sep-2022,29,132120,1222,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588552,1,28-Sep-2022,1,87110,1217,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588553,1,28-Sep-2022,8,99110,1217,66.9,61-70,Clear,93,10.4,,South,7,,0,N,N,N,Sep,9,2022
588554,1,28-Sep-2022,1,87110,1215,,,Clear,,,,,7,,0,N,N,N,Sep,9,2022
588555,1,29-Sep-2022,1,87110,1224,64.9,61-70,Clear,97,10.4,,South,7,,0,N,N,N,Sep,9,2022
588556,1,29-Sep-2022,1,99110,1301,66,61-70,Overcast,93,5.8,,South,10,,0,N,N,N,Sep,9,2022
